lexical_density,ttr,sentence_mean_len,sentence_std_len,bigram_entropy,punct_ratio,long_words_ratio,total_words,paragraphs_per_sent,words_longer6_ratio,is_ia
0.5308641975308642,0.4228395061728395,19.105263157894736,6.137844099837158,7.902076604232232,0.15123456790123457,0.11728395061728394,324,0.2631578947368421,0.11728395061728394,1
0.4418960244648318,0.3195718654434251,27.346153846153847,7.630618019593613,8.64612339500736,0.10550458715596331,0.22477064220183487,654,0.34615384615384615,0.22477064220183487,0
0.4422535211267606,0.4450704225352113,36.09090909090909,16.54994943938745,8.057136645811992,0.14366197183098592,0.16056338028169015,355,0.36363636363636365,0.16056338028169015,1
0.5883620689655172,0.4051724137931034,20.653846153846153,5.85689802180897,8.076045749927198,0.15517241379310345,0.28879310344827586,464,0.2692307692307692,0.28879310344827586,1
0.521978021978022,0.45604395604395603,18.59090909090909,9.528231214797666,8.203334076350872,0.1565934065934066,0.1620879120879121,364,0.13636363636363635,0.1620879120879121,0
0.6097560975609756,0.5261324041811847,22.0,7.633260552782583,7.891678284755749,0.17073170731707318,0.37282229965156793,287,0.26666666666666666,0.37282229965156793,1
0.4991119005328597,0.46714031971580816,24.115384615384617,11.208948770708995,8.927592748479386,0.13321492007104796,0.23268206039076378,563,0.23076923076923078,0.23268206039076378,0
0.5,0.39634146341463417,23.17391304347826,8.844807732140112,8.627697950814543,0.09146341463414634,0.15040650406504066,492,0.21739130434782608,0.15040650406504066,0
0.45021645021645024,0.47186147186147187,41.0,16.55294535724685,7.4040767499492235,0.08225108225108226,0.08225108225108226,231,0.6666666666666666,0.08225108225108226,0
0.5731958762886598,0.33814432989690724,20.62962962962963,6.189286730568892,7.879627807380609,0.14845360824742268,0.23917525773195877,485,0.3333333333333333,0.23917525773195877,1
0.5470085470085471,0.48717948717948717,21.434782608695652,8.646819404978125,8.685838100772125,0.05982905982905983,0.22008547008547008,468,0.21739130434782608,0.22008547008547008,0
0.5307125307125307,0.40540540540540543,22.3,6.797793759742936,8.204266222888872,0.12530712530712532,0.2702702702702703,407,0.25,0.2702702702702703,1
0.4391025641025641,0.3974358974358974,21.375,6.392133837772798,7.661793024592897,0.09935897435897435,0.17307692307692307,312,0.3125,0.17307692307692307,1
0.504950495049505,0.5247524752475248,18.583333333333332,7.772369151180496,7.272250867858443,0.09405940594059406,0.24257425742574257,202,0.75,0.24257425742574257,1
0.4637305699481865,0.35751295336787564,22.105263157894736,6.18057003709039,7.895642528819302,0.09844559585492228,0.22020725388601037,386,0.2631578947368421,0.22020725388601037,1
0.5112540192926045,0.4662379421221865,18.047619047619047,8.482341267520708,7.749629911894674,0.19614147909967847,0.1157556270096463,311,0.2857142857142857,0.1157556270096463,1
0.5215215215215215,0.3353353353353353,25.38095238095238,9.761324024537766,9.591329248885243,0.07107107107107107,0.2002002002002002,999,0.11904761904761904,0.2002002002002002,0
0.5080385852090032,0.4180064308681672,15.958333333333334,9.714590258414859,7.473967873470385,0.3022508038585209,0.14469453376205788,311,0.25,0.14469453376205788,1
0.5097402597402597,0.461038961038961,18.05263157894737,6.9847479268122505,7.8235632802786785,0.11038961038961038,0.2694805194805195,308,0.5263157894736842,0.2694805194805195,1
0.546583850931677,0.6832298136645962,25.714285714285715,8.955673153518559,7.227831381088495,0.12422360248447205,0.32919254658385094,161,0.2857142857142857,0.32919254658385094,1
0.5348101265822784,0.4588607594936709,26.692307692307693,8.70353257533634,7.896821342153835,0.12341772151898735,0.25,316,0.3076923076923077,0.25,1
